item_id|date|category|title|content|sentiment|summary|top_key_freq|tokens|tokens_v2|entities|token_pos|link|photo_link
7225_20250310_1|2025-03-10|全球|美國擬藉3/11沙烏地會談 評估烏克蘭結束戰爭意願|美國國務卿盧比歐今天啟程前往沙烏地阿拉伯，即將與烏克蘭官員舉行會談，不具名官員透露，美方打算藉由這次會談評估，烏克蘭是否願意向俄羅斯做出實質讓步以結束俄烏戰爭。法新社報導，沙國吉達（Jeddah）的會談預計從11日展開並為期3天，美國國務院發言人布魯斯（Tammy Bruce）表示，盧比歐（Marco Rubio）將磋商如何「讓（美國）總統終結俄烏戰爭的目標取得進展」。美烏兩國11日在吉達會談，與會者預計包含盧比歐、美國總統川普（Donald Trump）的國安顧問瓦爾茲（Mike Waltz），以及烏克蘭總統澤倫斯基（Volodymyr Zelenskyy）的國安顧問、外交部長和國防部長。路透社報導，兩位不具名的美國官員指出，美方計劃利用11日在沙烏地阿拉伯與烏克蘭代表團的會談，來評估烏克蘭是否願意就結束戰爭向俄羅斯做出實質讓步。其中一位官員說道，川普與澤倫斯基上個月底在白宮的會談演變成公開爭吵後，美方代表團也將觀察烏克蘭是否真願意改善與川普政府的關係。【全球熱話題】 ▪川普生悶氣！外媒爆英王喜接見烏總統 讓川普「自覺不特別了」 ▪美準國防次長柯伯吉再提台灣！質疑賣潛艦給澳洲難防中國犯台 ▪怕被送去俄國？北韓年輕人1恐怖儀式逃兵役 當局祭嚴苛徵兵新規 ▪台積電砸錢後…川普再提台灣「偷走」晶片 但這次改口稱讚 ▪死因找到了！妻子染疫去世一周後 金哈克曼重度失智死於心臟病 ▪怕了？川普威脅制裁俄羅斯後 傳普亭提1條件願接受暫時停火 |暫無|暫無|[('烏克蘭', 6), ('美國', 5), ('總統', 4), ('川普', 4), ('盧比歐', 3), ('官員', 3), ('美方', 3), ('俄羅斯', 3), ('戰爭', 3), ('沙烏地阿拉伯', 2), ('實質', 2), ('國安', 2), ('顧問', 2), ('代表團', 2), ('台灣', 2), ('國務卿', 1), ('會談', 1), ('法新社', 1), ('沙國吉達', 1), ('國務院', 1)]|['美國', '國務卿', '盧比歐', '今天', '啟程', '前往', '沙烏地阿拉伯', '，', '即將', '與', '烏克蘭', '官員', '舉行', '會談', '，', '不', '具名', '官員', '透露', '，', '美方', '打算', '藉由', '這', '次', '會談', '評估', '，', '烏克蘭', '是否', '願意', '向', '俄羅斯', '做出', '實質', '讓步', '以', '結束俄烏', '戰爭', '。', '法新社', '報導', '，', '沙國吉達', '（', 'Jeddah', '）', '的', '會談', '預計', '從', '11日', '展開', '並', '為期', '3', '天', '，', '美國', '國務院', '發言人', '布魯斯', '（', 'Tammy', ' Bruce', '）', '表示', '，', '盧比歐', '（', 'Marco', ' ', 'Rubio', '）', '將', '磋商', '如何', '「', '讓', '（', '美國', '）', '總統', '終結', '俄烏', '戰爭', '的', '目標', '取', '得進展', '」', '。', '美烏', '兩', '國', '11日', '在吉達', '會談', '，', '與會', '者', '預計', '包', '含', '盧比歐', '、', '美國', '總統', '川普', '（', 'Donald Trump', '）', '的', '國安', '顧問', '瓦', '爾茲', '（', 'Mike', ' Waltz', '）', '，', '以及', '烏克蘭', '總統', '澤', '倫斯基', '（', 'Volodymyr', ' Zelenskyy', '）', '的', '國安', '顧問', '、', '外交部長', '和', '國防部長', '。', '路透社', '報導', '，', '兩', '位', '不具名', '的', '美國', '官員', '指出', '，', '美方', '計劃', '利', '用', '11日', '在', '沙烏地阿拉伯', '與', '烏克蘭', '代表團', '的', '會談', '，', '來', '評估', '烏克蘭', '是否', '願意', '就', '結束', '戰爭', '向', '俄羅斯', '做出', '實質', '讓步', '。', '其中', '一', '位', '官員說道', '，', '川普', '與澤倫斯基', '上', '個', '月', '底', '在', '白宮', '的', '會談演變成', '公開', '爭吵', '後', '，', '美方', '代表團', '也', '將', '觀察', '烏克蘭', '是否', '真', '願意', '改善', '與', '川普', '政府', '的', '關係', '。', '【', '全球', '熱', '話題', '】', ' ', '▪', '川', '普', '生', '悶氣', '！', '外媒爆英王', '喜接見', '烏', '總統', ' 讓', '川', '普', '「', '自覺不特別了', '」', ' ▪', '美準國防次長', '柯伯吉', '再', '提', '台灣', '！', '質疑', '賣', '潛艦', '給', '澳洲', '難防', '中國', '犯台', ' ▪', '怕', '被', '送去', '俄國', '？', '北韓', '年輕人', '1', '恐怖', '儀式', '逃兵役', ' ', '當局祭', '嚴苛', '徵兵', '新規', ' ▪', '台積電', '砸', '錢', '後', '…', '川普', '再', '提', '台灣', '「', '偷走', '」', '晶片', ' ', '但', '這', '次', '改口', '稱讚', ' ▪', '死因', '找到', '了', '！', '妻子', '染', '疫', '去世', '一周', '後', ' ', '金哈克曼', '重度', '失智', '死於', '心臟病', ' ▪', '怕', '了', '？', '川普威', '脅制裁', '俄羅斯', '後', ' 傳', '普亭提', '1', '條件', '願', '接受', '暫時', '停火', ' ']|['美國', '國務卿', '盧比歐', '沙烏地阿拉伯', '烏克蘭', '官員', '官員', '美方', '會談', '烏克蘭', '俄羅斯', '實質', '戰爭', '法新社', '沙國吉達', '美國', '國務院', '發言人', '布魯斯', '盧比歐', '美國', '總統', '俄烏', '戰爭', '目標', '美烏', '與會', '盧比歐', '美國', '總統', '川普', '國安', '顧問', '烏克蘭', '總統', '倫斯基', '國安', '顧問', '外交部長', '國防部長', '路透社', '美國', '官員', '美方', '沙烏地阿拉伯', '烏克蘭', '代表團', '烏克蘭', '戰爭', '俄羅斯', '實質', '官員說道', '川普', '白宮', '美方', '代表團', '烏克蘭', '川普', '政府', '關係', '全球', '話題', '悶氣', '外媒爆英王', '總統', '美準國防次長', '柯伯吉', '台灣', '潛艦', '澳洲', '中國', '俄國', '北韓', '年輕人', '儀式', '逃兵役', '當局祭', '台積電', '川普', '台灣', '晶片', '死因', '妻子', '金哈克曼', '心臟病', '川普威', '俄羅斯', '普亭提', '條件']|[NerToken(word='美國', ner='GPE', idx=(0, 2)), NerToken(word='盧比歐', ner='PERSON', idx=(5, 8)), NerToken(word='今天', ner='DATE', idx=(8, 10)), NerToken(word='沙烏地', ner='GPE', idx=(14, 17)), NerToken(word='烏克蘭', ner='GPE', idx=(24, 27)), NerToken(word='美方', ner='GPE', idx=(42, 44)), NerToken(word='烏克蘭', ner='GPE', idx=(55, 58)), NerToken(word='俄羅斯', ner='GPE', idx=(63, 66)), NerToken(word='法新社', ner='ORG', idx=(80, 83)), NerToken(word='沙國吉達', ner='GPE', idx=(86, 90)), NerToken(word='11日', ner='DATE', idx=(104, 107)), NerToken(word='3天', ner='DATE', idx=(112, 114)), NerToken(word='布魯斯', ner='PERSON', idx=(123, 126)), NerToken(word='美國', ner='GPE', idx=(166, 168)), NerToken(word='俄烏戰爭', ner='EVENT', idx=(173, 177)), NerToken(word='兩國11日', ner='DATE', idx=(188, 193)), NerToken(word='美國', ner='GPE', idx=(210, 212)), NerToken(word='瓦爾茲', ner='PERSON', idx=(235, 238)), NerToken(word='烏克蘭', ner='GPE', idx=(253, 256)), NerToken(word='lensky', ner='ORG', idx=(275, 281)), NerToken(word='國防部長', ner='ORG', idx=(294, 298)), NerToken(word='路透社', ner='ORG', idx=(299, 302)), NerToken(word='美國', ner='GPE', idx=(311, 313)), NerToken(word='11日', ner='DATE', idx=(324, 327)), NerToken(word='沙烏地', ner='GPE', idx=(328, 331)), NerToken(word='烏克蘭', ner='GPE', idx=(348, 351)), NerToken(word='俄羅斯', ner='GPE', idx=(361, 364)), NerToken(word='川普', ner='PERSON', idx=(380, 382)), NerToken(word='澤倫斯基', ner='PERSON', idx=(383, 387)), NerToken(word='白宮', ner='ORG', idx=(392, 394)), NerToken(word='美方代表團', ner='ORG', idx=(406, 411)), NerToken(word='烏克蘭', ner='GPE', idx=(415, 418)), NerToken(word='川普', ner='PERSON', idx=(462, 464)), NerToken(word='美準國防次長', ner='ORG', idx=(474, 480)), NerToken(word='柯伯', ner='PERSON', idx=(480, 482)), NerToken(word='台灣', ner='ORG', idx=(485, 487)), NerToken(word='澳洲', ner='GPE', idx=(494, 496)), NerToken(word='北韓', ner='GPE', idx=(511, 513)), NerToken(word='年輕人', ner='ORG', idx=(513, 516)), NerToken(word='台積', ner='GPE', idx=(536, 538)), NerToken(word='川普', ner='PERSON', idx=(543, 545)), NerToken(word='一周', ner='DATE', idx=(577, 579)), NerToken(word='金哈克曼', ner='PERSON', idx=(581, 585)), NerToken(word='川普', ner='PERSON', idx=(599, 601)), NerToken(word='俄羅斯', ner='GPE', idx=(605, 608)), NerToken(word='傳普亭', ner='PERSON', idx=(610, 613))]|[('美國', 'Nc'), ('國務卿', 'Na'), ('盧比歐', 'Nb'), ('今天', 'Nd'), ('啟程', 'VA'), ('前往', 'VCL'), ('沙烏地阿拉伯', 'Nc'), ('，', 'COMMACATEGORY'), ('即將', 'D'), ('與', 'P'), ('烏克蘭', 'Nc'), ('官員', 'Na'), ('舉行', 'VC'), ('會談', 'VA'), ('，', 'COMMACATEGORY'), ('不', 'D'), ('具名', 'VA'), ('官員', 'Na'), ('透露', 'VE'), ('，', 'COMMACATEGORY'), ('美方', 'Na'), ('打算', 'VF'), ('藉由', 'P'), ('這', 'Nep'), ('次', 'Nf'), ('會談', 'Na'), ('評估', 'VE'), ('，', 'COMMACATEGORY'), ('烏克蘭', 'Nc'), ('是否', 'D'), ('願意', 'VK'), ('向', 'P'), ('俄羅斯', 'Nc'), ('做出', 'VC'), ('實質', 'Na'), ('讓步', 'VA'), ('以', 'Cbb'), ('結束俄烏', 'VHC'), ('戰爭', 'Na'), ('。', 'PERIODCATEGORY'), ('法新社', 'Nc'), ('報導', 'VE'), ('，', 'COMMACATEGORY'), ('沙國吉達', 'Nc'), ('（', 'PARENTHESISCATEGORY'), ('Jeddah', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('的', 'DE'), ('會談', 'Nv'), ('預計', 'VE'), ('從', 'P'), ('11日', 'Neu'), ('展開', 'VC'), ('並', 'Cbb'), ('為期', 'VH'), ('3', 'Neu'), ('天', 'Nf'), ('，', 'COMMACATEGORY'), ('美國', 'Nc'), ('國務院', 'Nc'), ('發言人', 'Na'), ('布魯斯', 'Nb'), ('（', 'PARENTHESISCATEGORY'), ('Tammy', 'FW'), (' Bruce', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('表示', 'VE'), ('，', 'COMMACATEGORY'), ('盧比歐', 'Nb'), ('（', 'PARENTHESISCATEGORY'), ('Marco', 'FW'), (' ', 'WHITESPACE'), ('Rubio', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('將', 'D'), ('磋商', 'VE'), ('如何', 'D'), ('「', 'PARENTHESISCATEGORY'), ('讓', 'VL'), ('（', 'PARENTHESISCATEGORY'), ('美國', 'Nc'), ('）', 'PARENTHESISCATEGORY'), ('總統', 'Na'), ('終結', 'VC'), ('俄烏', 'Nc'), ('戰爭', 'Na'), ('的', 'DE'), ('目標', 'Na'), ('取', 'VC'), ('得進展', 'DE'), ('」', 'PARENTHESISCATEGORY'), ('。', 'PERIODCATEGORY'), ('美烏', 'Nc'), ('兩', 'Neu'), ('國', 'Nc'), ('11日', 'Neu'), ('在吉達', 'P'), ('會談', 'VA'), ('，', 'COMMACATEGORY'), ('與會', 'Na'), ('者', 'Na'), ('預計', 'VE'), ('包', 'VJ'), ('含', 'VC'), ('盧比歐', 'Nb'), ('、', 'PAUSECATEGORY'), ('美國', 'Nc'), ('總統', 'Na'), ('川普', 'Nb'), ('（', 'PARENTHESISCATEGORY'), ('Donald Trump', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('的', 'DE'), ('國安', 'Na'), ('顧問', 'Na'), ('瓦', 'Nb'), ('爾茲', 'Nep'), ('（', 'PARENTHESISCATEGORY'), ('Mike', 'FW'), (' Waltz', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('，', 'COMMACATEGORY'), ('以及', 'Caa'), ('烏克蘭', 'Nc'), ('總統', 'Na'), ('澤', 'Nb'), ('倫斯基', 'Nb'), ('（', 'PARENTHESISCATEGORY'), ('Volodymyr', 'FW'), (' Zelenskyy', 'FW'), ('）', 'PARENTHESISCATEGORY'), ('的', 'DE'), ('國安', 'Na'), ('顧問', 'Na'), ('、', 'PAUSECATEGORY'), ('外交部長', 'Na'), ('和', 'Caa'), ('國防部長', 'Na'), ('。', 'PERIODCATEGORY'), ('路透社', 'Nc'), ('報導', 'VE'), ('，', 'COMMACATEGORY'), ('兩', 'Neu'), ('位', 'Nf'), ('不具名', 'D'), ('的', 'DE'), ('美國', 'Nc'), ('官員', 'Na'), ('指出', 'VE'), ('，', 'COMMACATEGORY'), ('美方', 'Na'), ('計劃', 'VF'), ('利', 'VC'), ('用', 'P'), ('11日', 'Neu'), ('在', 'P'), ('沙烏地阿拉伯', 'Nc'), ('與', 'Caa'), ('烏克蘭', 'Nc'), ('代表團', 'Na'), ('的', 'DE'), ('會談', 'VA'), ('，', 'COMMACATEGORY'), ('來', 'D'), ('評估', 'VE'), ('烏克蘭', 'Nc'), ('是否', 'D'), ('願意', 'VK'), ('就', 'D'), ('結束', 'VHC'), ('戰爭', 'Na'), ('向', 'P'), ('俄羅斯', 'Nc'), ('做出', 'VC'), ('實質', 'Na'), ('讓步', 'VA'), ('。', 'PERIODCATEGORY'), ('其中', 'Nep'), ('一', 'Neu'), ('位', 'Nf'), ('官員說道', 'Na'), ('，', 'COMMACATEGORY'), ('川普', 'Nb'), ('與澤倫斯基', 'Caa'), ('上', 'Nes'), ('個', 'Nf'), ('月', 'Na'), ('底', 'Ng'), ('在', 'P'), ('白宮', 'Nc'), ('的', 'DE'), ('會談演變成', 'Nv'), ('公開', 'VHC'), ('爭吵', 'VA'), ('後', 'Ng'), ('，', 'COMMACATEGORY'), ('美方', 'Na'), ('代表團', 'Na'), ('也', 'D'), ('將', 'D'), ('觀察', 'VE'), ('烏克蘭', 'Nc'), ('是否', 'D'), ('真', 'D'), ('願意', 'VK'), ('改善', 'VC'), ('與', 'Caa'), ('川普', 'Nb'), ('政府', 'Na'), ('的', 'DE'), ('關係', 'Na'), ('。', 'PERIODCATEGORY'), ('【', 'PARENTHESISCATEGORY'), ('全球', 'Nc'), ('熱', 'VHC'), ('話題', 'Na'), ('】', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('▪', 'FW'), ('川', 'VH'), ('普', 'VH'), ('生', 'VC'), ('悶氣', 'Na'), ('！', 'EXCLAMATIONCATEGORY'), ('外媒爆英王', 'Na'), ('喜接見', 'VK'), ('烏', 'Nb'), ('總統', 'Na'), (' 讓', 'FW'), ('川', 'Nb'), ('普', 'Nb'), ('「', 'PARENTHESISCATEGORY'), ('自覺不特別了', 'VK'), ('」', 'PARENTHESISCATEGORY'), (' ▪', 'FW'), ('美準國防次長', 'Nb'), ('柯伯吉', 'Nb'), ('再', 'D'), ('提', 'VE'), ('台灣', 'Nc'), ('！', 'EXCLAMATIONCATEGORY'), ('質疑', 'VE'), ('賣', 'VD'), ('潛艦', 'Na'), ('給', 'P'), ('澳洲', 'Nc'), ('難防', 'VH'), ('中國', 'Nc'), ('犯台', 'VA'), (' ▪', 'FW'), ('怕', 'VK'), ('被', 'P'), ('送去', 'VC'), ('俄國', 'Nc'), ('？', 'QUESTIONCATEGORY'), ('北韓', 'Nc'), ('年輕人', 'Na'), ('1', 'Neu'), ('恐怖', 'VH'), ('儀式', 'Na'), ('逃兵役', 'Na'), (' ', 'WHITESPACE'), ('當局祭', 'Na'), ('嚴苛', 'VH'), ('徵兵', 'VA'), ('新規', 'VH'), (' ▪', 'FW'), ('台積電', 'Nb'), ('砸', 'VC'), ('錢', 'Na'), ('後', 'Ng'), ('…', 'FW'), ('川普', 'Nb'), ('再', 'D'), ('提', 'VE'), ('台灣', 'Nc'), ('「', 'PARENTHESISCATEGORY'), ('偷走', 'VC'), ('」', 'PARENTHESISCATEGORY'), ('晶片', 'Na'), (' ', 'WHITESPACE'), ('但', 'Cbb'), ('這', 'Nep'), ('次', 'Nf'), ('改口', 'VA'), ('稱讚', 'VE'), (' ▪', 'FW'), ('死因', 'Na'), ('找到', 'VC'), ('了', 'Di'), ('！', 'EXCLAMATIONCATEGORY'), ('妻子', 'Na'), ('染', 'Na'), ('疫', 'Na'), ('去世', 'VH'), ('一周', 'Neu'), ('後', 'Ng'), (' ', 'WHITESPACE'), ('金哈克曼', 'Nb'), ('重度', 'A'), ('失智', 'VH'), ('死於', 'VH'), ('心臟病', 'Na'), (' ▪', 'FW'), ('怕', 'VK'), ('了', 'T'), ('？', 'QUESTIONCATEGORY'), ('川普威', 'Nb'), ('脅制裁', 'VC'), ('俄羅斯', 'Nc'), ('後', 'Ng'), (' 傳', 'FW'), ('普亭提', 'Nb'), ('1', 'Neu'), ('條件', 'Na'), ('願', 'VK'), ('接受', 'VC'), ('暫時', 'D'), ('停火', 'VH'), (' ', 'WHITESPACE')]|https://udn.com/news/story/122663/8598111?from=udn-catebreaknews_ch2|https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2025/02/04/98/31433290.jpg&s=Y&x=0&y=0&sw=1280&sh=853&exp=3600&w=300
